date_of_submission,species,submitted_sample,submitted_sample_category,vitek_id,bacteria_genus,report_issued_date,type,ans_amikacin,ans_amoxicillin/clavulanic acid,ans_cefalexin,ans_cefazolin,ans_cefixime,ans_cefovecin,ans_cefpodoxime,ans_ceftriaxone,ans_chloramphenicol,ans_clindamycin,ans_doxycycline,ans_enrofloxacin,ans_fosfomycin,ans_gentamicin,ans_imipenem,ans_marbofloxacin,ans_metronidazole,ans_nitrofurantoin,ans_piperacillin/tazobactam,ans_polymyxin b,ans_pradofloxacin,ans_rifampicin,ans_tetracycline,ans_trimethoprim/sulfamethoxazole,S/I/R_amikacin,S/I/R_amoxicillin/clavulanic acid,S/I/R_ampicillin,S/I/R_cefalexin,S/I/R_cefalotin,S/I/R_cefovecin,S/I/R_cefpodoxime,S/I/R_ceftiofur,S/I/R_chloramphenicol,S/I/R_doxycycline,S/I/R_enrofloxacin,S/I/R_esbl,S/I/R_gentamicin,S/I/R_imipenem,S/I/R_marbofloxacin,S/I/R_neomycin,S/I/R_nitrofurantoin,S/I/R_piperacillin,S/I/R_polymyxin b,S/I/R_pradofloxacin,S/I/R_rifampicin,S/I/R_tetracycline,S/I/R_tobramycin,S/I/R_trimethoprim/sulfamethoxazole,id,ans_azithromycin,ans_fluconazole,ans_minocycline,ans_vancomycin,S/I/R_benzylpenicillin,S/I/R_cefoxitin screen,S/I/R_clindamycin,S/I/R_erythromycin,S/I/R_florfenicol,S/I/R_fusidic acid,S/I/R_inducible clindamycin resistance,S/I/R_minocycline,S/I/R_mupirocin,S/I/R_oxacillin,S/I/R_vancomycin
11/24/2016,other,opened wound,wound,GN,pseudomonas,12/6/2016,train,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,S,R,,R,R,I,R,,S,,S,S,S,,R,S,,,,S,S,S,58,,,,,,,,,,,,,,,
10/20/2016,dog,urine,urinary tract,GN,pseudomonas,10/28/2016,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,I,R,R,R,,I,,S,S,S,,R,S,,,,R,S,R,59,,,,,,,,,,,,,,,
12/11/2016,dog,abdominal fluid,abdomen,GN,klebsiella,12/16/2016,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,R,R,R,S,,R,+,R,S,R,,I,R,,,,R,R,R,60,,,,,,,,,,,,,,,
8/23/2016,dog,urine,urinary tract,GN,proteus,8/29/2016,train,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,I,R,S,,S,S,S,S,,R,,S,,R,,R,S,,,,R,S,R,61,,,,,,,,,,,,,,,
12/3/2016,dog,urine,urinary tract,GN,proteus,12/9/2016,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,R,R,R,R,,R,,R,,R,,R,R,,,,R,I,R,62,,,,,,,,,,,,,,,
10/6/2016,dog,nasal discharge,nasal cavity,GN,pseudomonas,10/12/2016,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R,R,R,R,,R,R,R,R,,R,,R,S,R,,R,R,S,,,R,R,R,63,,,,,,,,,,,,,,,
12/17/2016,dog,prostate,urogenital system,GN,escherichia,12/21/2016,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,,R,,S,S,S,S,,S,-,S,S,S,,S,S,,,,S,S,S,64,,,,,,,,,,,,,,,
11/3/2016,dog,pg abscess,pg abscess,GN,klebsiella,11/8/2016,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R,R,R,R,,R,R,R,S,,I,-,R,R,S,,S,R,,,,S,R,R,65,,,,,,,,,,,,,,,
12/1/2016,dog,urine,urinary tract,GN,proteus,12/9/2016,train,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,R,,R,R,R,R,,R,,R,,S,,R,R,,,,R,I,R,66,,,,,,,,,,,,,,,
10/7/2016,dog,urine,urinary tract,GN,pseudomonas,10/13/2016,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,R,R,R,R,,I,,R,S,S,,R,S,S,,,R,S,R,67,,,,,,,,,,,,,,,
9/13/2016,dog,ear swab,ear,GN,pseudomonas,9/19/2016,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,R,R,R,R,,I,-,I,S,S,,R,S,S,,,R,S,R,68,,,,,,,,,,,,,,,
9/20/2016,dog,urine,urinary tract,GN,proteus,9/26/2016,train,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,R,,S,S,S,R,,R,,S,,S,,R,S,,,,R,S,R,69,,,,,,,,,,,,,,,
11/5/2016,dog,urine,urinary tract,GN,escherichia,11/10/2016,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R,R,R,R,,R,R,R,I,,R,+,R,S,R,,S,R,,,,R,R,S,70,,,,,,,,,,,,,,,
12/2/2016,dog,urine,urinary tract,GN,escherichia,12/8/2016,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,R,R,R,R,,R,+,S,S,R,,I,R,,,,R,S,R,71,,,,,,,,,,,,,,,
11/23/2016,dog,urine,urinary tract,GN,escherichia,11/28/2016,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,R,R,R,I,,R,+,S,S,R,,S,R,,,,S,S,S,72,,,,,,,,,,,,,,,
9/19/2016,cat,wound,wound,GN,klebsiella,9/23/2016,train,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,S,,S,S,S,S,,S,-,S,S,S,,S,S,,,,I,S,S,73,,,,,,,,,,,,,,,
10/11/2016,dog,urine,urinary tract,GN,proteus,10/19/2016,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,R,R,R,R,,R,,R,,R,,R,R,,,,R,I,R,74,,,,,,,,,,,,,,,
10/7/2016,dog,urine,urinary tract,GN,escherichia,10/13/2016,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,R,S,S,S,,R,-,S,S,R,,S,R,,,,S,S,R,75,,,,,,,,,,,,,,,
9/12/2016,dog,anal,extremely rare,GN,escherichia,9/17/2016,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,R,R,R,R,,R,+,R,S,R,,S,R,,,,R,I,S,76,,,,,,,,,,,,,,,
9/7/2016,dog,urine,urinary tract,GN,klebsiella,9/12/2016,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,R,R,R,R,,R,+,R,S,R,,I,R,,,,R,R,R,77,,,,,,,,,,,,,,,
10/27/2016,dog,urine,urinary tract,GN,klebsiella,11/2/2016,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,R,R,R,I,,R,-,I,S,R,,I,R,,,,R,R,R,78,,,,,,,,,,,,,,,
8/9/2016,dog,urine,urinary tract,GN,escherichia,8/17/2016,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,R,R,,R,R,R,R,,S,-,S,S,S,,I,R,,,,R,S,S,79,,,,,,,,,,,,,,,
10/20/2016,dog,urine,urinary tract,GN,escherichia,10/25/2016,train,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,R,,R,R,R,R,,I,+,R,S,S,,S,R,,,,R,R,R,80,,,,,,,,,,,,,,,
8/29/2016,dog,urine,urinary tract,GN,pseudomonas,9/2/2016,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,R,R,R,R,,S,-,S,S,S,,R,S,S,,,R,S,R,81,,,,,,,,,,,,,,,
9/3/2016,dog,urine,urinary tract,GN,escherichia,9/8/2016,train,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,R,,R,R,R,S,,R,+,S,S,R,,S,R,,,,R,S,R,82,,,,,,,,,,,,,,,
8/9/2016,dog,urine,urinary tract,GN,klebsiella,8/17/2016,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,R,R,S,R,,R,-,R,R,R,,R,R,,,,R,S,R,83,,,,,,,,,,,,,,,
11/4/2016,dog,abscess,abscess,GN,escherichia,11/9/2016,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,S,S,S,R,,R,-,R,S,R,,S,I,,,,R,S,S,84,,,,,,,,,,,,,,,
10/18/2016,dog,urine,urinary tract,GN,escherichia,10/25/2016,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,R,R,S,S,,I,-,R,S,S,,S,R,,,,R,I,S,85,,,,,,,,,,,,,,,
9/5/2016,dog,papulocrustous lesion,extremely rare,GN,pseudomonas,9/12/2016,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,R,R,R,R,,I,,S,S,S,,R,S,S,,,R,S,R,86,,,,,,,,,,,,,,,
8/29/2016,dog,urine,urinary tract,GN,escherichia,9/2/2016,train,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R,I,R,S,,S,S,S,S,,R,-,R,S,R,,S,R,,,,R,R,R,87,,,,,,,,,,,,,,,
7/14/2016,cat,opened wound,wound,GN,pseudomonas,7/24/2016,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,R,R,R,R,,I,,S,S,S,,R,S,S,,,R,S,R,88,,,,,,,,,,,,,,,
12/19/2016,dog,urine,urinary tract,GN,citrobacter,12/26/2016,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R,R,,R,,R,R,R,S,,R,,R,S,I,,S,R,,,,R,R,R,89,,,,,,,,,,,,,,,
12/14/2016,dog,urine,urinary tract,GN,proteus,12/19/2016,train,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,R,,S,S,S,R,,R,,S,,R,,R,R,,,,R,S,R,90,,,,,,,,,,,,,,,
10/4/2016,dog,urine,urinary tract,GN,acinetobacter,10/11/2016,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,R,R,R,,R,R,R,R,,S,,S,S,S,,R,S,S,,I,S,S,S,91,,,,,,,,,,,,,,,
9/30/2016,dog,abscess,abscess,GN,acinetobacter,10/10/2016,train,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,S,S,,S,S,S,S,,,,S,S,S,,I,S,,,S,S,S,S,92,,,,,,,,,,,,,,,
9/2/2016,dog,opened wound,wound,GN,pseudomonas,9/7/2016,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,R,R,R,R,,S,,S,S,S,,R,S,S,,,R,S,R,93,,,,,,,,,,,,,,,
12/6/2016,dog,ub mucosa,urinary tract,GN,proteus,12/15/2016,train,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,I,R,,R,S,S,S,,I,,S,,S,,R,S,,,,R,S,S,94,,,,,,,,,,,,,,,
7/28/2016,dog,urine,urinary tract,GN,proteus,8/3/2016,train,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,S,S,S,R,,R,,S,,R,,R,R,,,,R,I,R,95,,,,,,,,,,,,,,,
8/28/2016,dog,crust from skin,skin,GN,proteus,9/2/2016,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,S,,S,S,S,R,,R,,R,,R,,R,I,,,,R,I,R,96,,,,,,,,,,,,,,,
8/28/2016,dog,urine,urinary tract,GN,klebsiella,9/2/2016,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,R,R,R,R,,I,+,R,S,S,,I,R,,,,R,I,R,97,,,,,,,,,,,,,,,
9/20/2016,dog,urine,urinary tract,GN,pseudomonas,9/26/2016,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,R,R,R,R,,I,,R,I,S,,R,S,S,,,R,S,R,98,,,,,,,,,,,,,,,
7/13/2016,dog,urine,urinary tract,GN,escherichia,7/28/2016,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,R,R,,R,R,R,S,,R,+,R,R,R,,S,R,,,,S,I,S,99,,,,,,,,,,,,,,,
8/18/2016,cat,nasal discharge,nasal cavity,GN,pasteurella,8/24/2016,train,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,S,S,,S,S,S,S,,S,,S,S,S,,S,S,,,,,S,,100,,,,,,,,,,,,,,,
10/10/2016,dog,urine,urinary tract,GN,moraxella,10/28/2016,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,,,,,,
12/26/2016,cat,urine,urinary tract,GN,burkholderia,12/30/2016,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R,R,R,R,,R,R,R,R,,R,,R,R,S,,R,S,,,,R,R,S,102,,,,,,,,,,,,,,,
8/9/2016,dog,urine,urinary tract,GN,pseudomonas,8/17/2016,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,R,R,R,R,,R,-,R,S,R,,R,S,S,,,R,R,R,103,,,,,,,,,,,,,,,
8/21/2016,dog,urine,urinary tract,GN,klebsiella,8/25/2016,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R,R,R,R,,R,R,R,R,,R,-,R,S,R,,R,R,,,,R,R,R,104,,,,,,,,,,,,,,,
12/15/2016,dog,urine,urinary tract,GN,escherichia,12/22/2016,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,R,R,R,S,,R,+,S,S,R,,S,R,,,,R,S,R,105,,,,,,,,,,,,,,,
7/16/2016,dog,bite wound,wound,GN,serratia,7/23/2016,train,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,,R,,S,,S,S,,S,,S,S,S,,R,S,,,,R,S,S,106,,,,,,,,,,,,,,,
7/25/2016,dog,ub mucosa,urinary tract,GN,proteus,8/8/2016,train,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,S,R,,S,S,S,S,,S,,S,,S,,R,S,,,,R,S,S,107,,,,,,,,,,,,,,,
11/28/2016,dog,urine,urinary tract,GN,pseudomonas,12/6/2016,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,R,R,R,R,,S,,S,I,S,,R,S,S,,,R,S,R,108,,,,,,,,,,,,,,,
8/10/2016,cat,urine,urinary tract,GN,escherichia,8/11/2016,train,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,R,,S,S,S,S,,R,-,R,S,R,,S,I,,,,R,I,R,109,,,,,,,,,,,,,,,
8/10/2016,cat,abdominal fluid,abdomen,GN,escherichia,8/11/2016,train,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,I,R,R,,S,S,S,S,,S,-,S,S,S,,S,R,S,,,R,S,S,110,,,,,,,,,,,,,,,
10/31/2016,dog,urine,urinary tract,GN,klebsiella,11/4/2016,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R,R,R,R,,R,R,R,S,,R,+,R,S,R,,S,R,,,,R,R,S,111,,,,,,,,,,,,,,,
8/10/2016,dog,urine,urinary tract,GN,pseudomonas,8/11/2016,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,R,R,R,R,,S,,S,S,S,,R,S,S,,,R,S,R,112,,,,,,,,,,,,,,,
7/25/2016,cat,ub mucosa,urinary tract,GN,escherichia,7/28/2016,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R,R,R,R,,R,R,R,R,,R,-,R,S,R,,S,R,,,,R,R,R,113,,,,,,,,,,,,,,,
7/13/2016,dog,urine,urinary tract,GN,escherichia,7/28/2016,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,R,,S,S,S,S,,R,-,R,S,R,,S,I,,,,R,I,R,114,,,,,,,,,,,,,,,
8/18/2016,dog,pyometra,pg abscess,GN,escherichia,8/24/2016,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,R,R,R,S,,R,+,R,S,R,,S,R,,,,R,I,R,115,,,,,,,,,,,,,,,
7/15/2016,dog,opened wound,wound,GN,enterobacter,7/23/2016,train,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,,R,,S,S,S,S,,S,,S,S,S,,I,S,,,,S,S,S,116,,,,,,,,,,,,,,,
7/15/2016,dog,opened wound,wound,GN,serratia,7/23/2016,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,,R,,R,,I,R,,S,,S,S,S,,R,S,,,,R,I,R,117,,,,,,,,,,,,,,,
7/16/2016,dog,opened wound,wound,GN,escherichia,7/23/2016,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,,R,R,R,S,,R,+,R,R,R,,S,R,,,,R,I,R,118,,,,,,,,,,,,,,,
